크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일
190225,68,9788928326167,62157307,신사고 SSEN 쎈 수학 확률과 통계 (2019년/고2용),"12,000원","10,800","
600원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,48657,2018년 07월 06일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,69,9788958899167,66888835,씨뮬 7th 기출 전국연합 3년간 모의고사 고2 영어 (2019년),"14,000원","12,600","
700원 ","
            편집부 저
        ",골드교육,51069,2018년 11월 09일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190225,70,9788954741255,34421049,EBS 고교 50일 수학 (상) (2019년용),"7,000원","6,300","
70원 ","
            편집부
        ",한국교육방송공사,102201,2016년 12월 15일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,고등수학일반,
190225,71,9791188927487,69620945,한완수 : 한권으로 완성하는 수학 기하와 벡터 2020,"31,000원","27,900","
1,550원 ","
이해원 저
        ",시대인재북스,17943,2019년 02월 12일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,72,9791162401057,67264030,2019 Xistory 자이스토리 영어 독해 실전 582제,"18,000원","16,200","
900원 ","
박성식, 오세종, 이아영 공저
        ",수경출판사,52176,2018년 12월 15일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,73,9788928323913,42763617,신사고 SSEN 쎈 고등 수학 (하) (2019년용),"13,500원","12,150","
670원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,149466,2017년 06월 20일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,74,9788961333818,56733832,개념원리 수학 1 (2019년/고2용),"18,000원","16,200","
900원 ","
이홍섭 저
        ",개념원리,132165,2017년 11월 10일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,75,9791195495078,57434382,경선식영단어 초스피드암기비법 수능,"14,300원","12,870","
710원 ","
경선식 저
        ",경선식에듀,110751,2017년 12월 01일,국내도서,중고등참고서,고등학교,영어전문교재,단어/숙어(고등),
190225,76,9791162721575,67317616,2020 수능대비 마더텅 수능기출문제집 영어 독해 (2019년),"19,800원","17,820","
990원 ","
마더텅 편집부 저
        ",마더텅,47721,2018년 12월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,77,9791188927494,69621047,한완수 : 한권으로 완성하는 수학 확률과 통계 2020,"31,000원","27,900","
1,550원 ","
이해원 저
        ",시대인재북스,17883,2019년 02월 12일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,78,9791162721681,67318504,2020 수능대비 마더텅 수능기출문제집 사회 · 문화 (2019년),"17,800원","16,020","
890원 ","
마더텅 편집부 저
        ",마더텅,34578,2018년 12월 13일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,사회문화/법과정치,
190225,79,9791162721728,67318361,2020 수능대비 마더텅 수능기출문제집 지구과학1 (2019년),"19,800원","17,820","
990원 ","
마더텅 편집부 저
        ",마더텅,38496,2018년 12월 13일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,지구과학 1ㆍ2,
190225,80,9788954747394,66987422,EBSi 강의노트 수능개념 강원우의 强(강)스파이크 (2019년),"10,000원","10,000","
0원
                            
                                                        
                        ","
강원우 저
        ",한국교육방송공사,57510,2018년 11월 22일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,81,9788961333832,56814187,개념원리 RPM 수학 1 (2019년 고2용),"14,000원","12,600","
700원 ","
이홍섭 저
        ",개념원리,81426,2017년 11월 17일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,82,9788928323920,38820539,라이트 쎈 고등 수학 (상) 문제기본서 (2019년용),"13,500원","12,150","
670원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,81207,2017년 04월 10일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,83,9791162721513,67318410,2020 수능대비 마더텅 수능기출문제집 국어 문법(화법·작문 포함) (2019년),"16,800원","15,120","
840원 ","
마더텅 편집부 저
        ",마더텅,43458,2018년 12월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,84,9788954741262,34421050,EBS 고교 50일 수학 (하) (2019년용),"7,500원","6,750","
70원 ","
            편집부
        ",한국교육방송공사,93402,2016년 12월 15일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,고등수학일반,
190225,85,9788954748650,68725795,EBS 수능특강 과학탐구영역 물리 2 (2019년),"7,300원","6,570","
70원 ","
EBS 저
        ",한국교육방송공사,41898,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,물리 1ㆍ2,
190225,86,9791186264935,67504923,홀로 공부하는 수능 국어 기출 분석 노트,"3,000원","2,700","
150원 ","
박광일 편저
        ",홀수,35148,2018년 12월 28일,국내도서,중고등참고서,고등학교,수능기출문제집,국어영역,
190225,87,9791162722398,67549922,2020 수능대비 수능기출 모의고사 33회 국어 영역 (2019년),"16,800원","15,120","
840원 ","
마더텅 편집부 저
        ",마더텅,27771,2018년 12월 21일,국내도서,중고등참고서,고등학교,수능기출문제집,국어영역,
190225,88,9788928326143,61188726,일품 고등 수학 1 (2019년용),"12,000원","10,800","
600원 ","
김의석, 김형정, 김형균 공저
        ",좋은책신사고,34827,2018년 05월 25일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,89,9791156200215,40926520,기본 수학의 정석 수학 (하) (2019년용),"17,500원","15,750","
870원 ","
홍성대 저
        ",성지출판사(정석),84708,2017년 05월 10일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,90,9788961334167,61357119,개념원리 확률과 통계 (2019년 고2용),"14,000원","12,600","
700원 ","
이홍섭 저
        ",개념원리,51189,2018년 06월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,91,9791188808946,67507231,매3문법 매일 개념 3개씩 공부하는 문법 기출 (2019년),"14,000원","12,600","
700원 ","
안인숙 저
        ",키출판사,41151,2018년 12월 26일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,92,9791162401217,67369588,2019 Xistory 자이스토리 고3 기하와 벡터,"16,000원","14,400","
800원 ","
지강현 등저
        ",수경출판사,37827,2018년 12월 17일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,93,9791162274538,59520489,완자 화학 1 (2019년용),"20,000원","18,000","
1,000원 ","
조향숙 등저
        ",비상교육(구 비유와상징),59322,2018년 03월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,화학 1ㆍ2,
190225,94,9788994845609,67077087,MAPL 마플 수능기출총정리 확률과통계 (2019년),"19,000원","17,100","
950원 ","
임정선 저
        ",희망에듀,37116,2018년 11월 30일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,95,9788960764330,61388626,BLACKLABEL 블랙라벨 수학 1 (2019년),"14,000원","12,600","
700원 ","
이문호, 황인중, 김원중, 김성은 공저
        ",진학사 (블랙박스),43392,2018년 06월 11일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,96,9791162274552,59520484,완자 생명과학 1 (2019년용),"20,000원","18,000","
1,000원 ","
김미경 등저
        ",비상교육(구 비유와상징),44529,2018년 03월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,생명과학 1ㆍ2,
190225,97,9788994845579,59017057,MAPL 마플 시너지 수학 (상) (2019년용),"20,000원","18,000","
1,000원 ","
임정선 저
        ",희망에듀,43854,2018년 02월 28일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,98,9788961334082,58196108,개념원리 수학 2 (2019년 고2용),"17,000원","15,300","
850원 ","
이홍섭 저
        ",개념원리,73950,2018년 01월 26일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,99,9791188927470,68686720,한완수 : 한권으로 완성하는 수학 미적분 (상) 2020,"31,000원","27,900","
1,550원 ","
이해원 저
        ",시대인재북스,27381,2019년 01월 07일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,100,9791162401040,66874147,2019 Xistory 자이스토리 영어 독해 완성 512제,"17,500원","15,750","
870원 ","
황선용, 박성식 등저
        ",수경출판사,47934,2018년 11월 16일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,101,9788928325344,57549304,국어의 기술 0(zero) (2019년용),"18,000원","16,200","
900원 ","
이해황 저
        ",좋은책신사고,71529,2017년 12월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,102,9788961334426,65060374,개념원리 수학 (하) (2019년),"15,000원","13,500","
750원 ","
이홍섭 저
        ",개념원리,52191,2018년 10월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
